14,41,113.98,-1,-1,-1,-1,-1,-1,40,114.52,-1,-1,-1,-1,-1,-1
14,-1,115.05,1.0625,0.32812,63.008,325.39,0.14509,0,-1,115.48,0.96875,0.27344,65.027,381.75,0.24784,1
14,-1,116.01,0.96094,0.34375,62.965,307.97,0.094244,0,-1,116.49,1.0078,0.29688,64.873,360.15,0.22027,1
14,-1,117.04,1.0312,0.34375,62.882,303.77,0.068193,0,-1,117.48,0.99219,0.29688,58.221,328.96,0.30788,1
14,-1,118.05,1.0078,0.35156,65.554,308.49,0.50533,0,-1,118.54,1.0547,0.28906,49.788,278.49,0.41696,1
14,-1,119.12,1.0703,0.38281,64.205,270.55,0.19152,0,-1,119.67,1.1328,0.30469,51.481,278.95,0.61549,1
14,-1,120.22,1.1016,0.32812,61.097,307.38,0.16476,0,-1,120.72,1.0469,0.29688,64.086,355.93,0.5365,1
14,-1,121.25,1.0312,0.34375,63.776,295.32,0.094455,0,-1,121.72,1,0.28906,67.097,371.24,0.52093,1
14,-1,122.27,1.0156,0.32812,71.81,361.09,0.10497,0,-1,122.72,1,0.29688,64.864,374.03,0.45755,1
14,-1,123.23,0.96875,0.34375,69.066,319.45,0.28176,0,-1,123.68,0.96094,0.26562,48.822,305.42,0.4388,1
14,-1,124.2,0.96094,0.36719,68.532,285.02,0.17041,0,-1,124.75,1.0703,0.3125,61.098,325.59,1.2075,1
14,-1,125.33,1.1328,0.32812,68.223,325.74,0.13564,0,-1,125.84,1.0859,0.30469,66.289,367.78,1.3411,1
14,-1,126.41,1.0781,0.33594,65.39,336.24,0.099256,0,-1,126.89,1.0547,0.29688,65.981,364.83,0.59508,1
14,-1,127.45,1.0469,0.35156,65.44,311.82,0.19679,0,-1,127.94,1.0469,0.27344,50.18,290.28,0.41792,1
14,-1,128.48,1.0234,0.35938,61.933,274.62,0.60649,0,-1,129.02,1.0859,0.32812,41.1,199.58,0.2757,1
14,-1,129.55,1.0703,0.35156,59.598,265.89,0.47587,0,-1,130.11,1.0859,0.28125,53.987,294.41,0.27818,1
14,-1,130.63,1.0859,0.33594,59.858,277.57,0.23106,0,-1,131.12,1.0156,0.27344,62.686,366.53,0.33066,1
14,-1,131.67,1.0391,0.33594,64.513,320.22,0.11817,0,-1,132.13,1.0078,0.28906,66.283,386.56,0.47207,1
14,-1,132.66,0.98438,0.33594,69.171,341.35,0.28202,0,-1,133.13,1,0.29688,52.973,290.3,0.35411,1
14,-1,133.7,1.0469,0.34375,60.638,278.33,0.22831,0,-1,134.2,1.0703,0.28125,52.12,293.91,0.30514,1
14,-1,134.74,1.0391,0.32031,60.899,308.78,0.21344,0,-1,135.17,0.96875,0.25781,57.502,360.1,0.29216,1
14,-1,135.71,0.96875,0.32812,65.138,327.99,0.12147,0,-1,136.21,1.0391,0.3125,54.121,276.31,0.28242,1
14,-1,136.77,1.0547,0.36719,56.648,258.55,0.096532,0,-1,137.32,1.1094,0.33594,57.62,282.8,1.0374,1
14,-1,137.94,1.1719,0.33594,49.047,225.37,0.34382,0,-1,138.47,1.1484,0.32031,64.862,345.71,1.3255,1
14,-1,139.02,1.0859,0.30469,48.947,253.05,0.25989,0,-1,139.51,1.0391,0.32031,54.866,263.61,0.99424,1
14,-1,140.16,1.1406,0.32031,39.292,179.72,0.1362,0,-1,140.6,1.0938,0.29688,60.636,303.94,0.81841,1
14,-1,141.19,1.0234,0.32031,50.126,227.36,0.15104,0,-1,141.68,1.0781,0.30469,58.864,316.92,0.65654,1
14,-1,142.14,0.95312,0.29688,47.125,222.61,0.17224,0,-1,142.62,0.94531,0.28906,55.238,283.87,0.46029,1
14,-1,143.21,1.0703,0.32031,55.858,274.61,0.22001,0,-1,143.7,1.0703,0.26562,45.683,260.89,0.49371,1
14,-1,144.21,1,0.32812,59.684,289.32,0.23482,0,-1,144.71,1.0156,0.28906,61.861,355.22,0.48315,1
14,-1,145.26,1.0469,0.35938,69.448,303.62,0.37157,0,-1,145.77,1.0625,0.28125,52.447,299.87,0.2418,1
14,-1,146.31,1.0547,0.33594,68.367,325.02,0.14381,0,-1,146.8,1.0312,0.28906,54.107,282.86,0.33016,1
14,-1,147.39,1.0781,0.34375,66.078,312.39,0.12688,0,-1,147.89,1.0859,0.3125,63.507,347.39,0.85548,1
14,-1,148.43,1.0391,0.38281,65.842,271.24,0.14229,0,-1,148.98,1.0859,0.29688,55.039,303.97,0.58343,1
14,-1,149.59,1.1562,0.34375,46.12,203.68,0.091348,0,-1,150.11,1.1328,0.32812,64.854,312.15,0.98621,1
14,-1,150.72,1.1328,0.33594,52.829,233.38,0.14329,0,-1,151.22,1.1094,0.3125,63.414,328.24,0.93516,1
14,-1,151.72,1,0.32031,40.807,181.67,0.11376,0,-1,152.26,1.0391,0.3125,55.56,277.49,0.75674,1
14,-1,152.88,1.1641,0.32031,43.466,187.97,0.060748,0,-1,153.38,1.125,0.30469,63.436,337.11,0.44553,1
14,-1,153.95,1.0625,0.33594,53.853,240.58,0.076359,0,-1,154.48,1.1016,0.30469,62.74,326.44,0.3487,1
14,-1,155.05,1.1094,0.35156,65.161,296.97,0.090983,0,-1,155.54,1.0547,0.28906,59.126,329.12,0,1
14,-1,156.09,1.0312,0.32812,68.245,349.83,0,0,-1,-1,-1,-1,-1,-1,-1,1
